date	name	code	newAdmissions	covidOccupiedMVBeds	hospitalCases	newPillarOneTestsByPublishDate	newPillarTwoTestsByPublishDate	newPillarThreeTestsByPublishDate	newPillarFourTestsByPublishDate	newDeathsByDeathDate	newCasesBySpecimenDate
2020-09-03	South East	E40000005	8	5	39	0	0	0	0	1	231
2020-09-03	South West	E40000006	1	2	12	0	0	0	0	0	150
2020-09-03	East of England	E40000007	5	3	31	0	0	0	0	1	158
2020-09-03	Midlands	E40000008	7	9	83	0	0	0	0	0	615
2020-09-03	North East and Yorkshire	E40000009	10	11	86	0	0	0	0	1	544
2020-09-03	North West	E40000010	23	16	130	0	0	0	0	2	645
2020-09-03	England	E92000001	69	58	468	50562	99331	6579	0	6	2716
2020-09-03	Northern Ireland	N92000002	3	3	52	1577	4792	0	0	2	109
2020-09-03	Scotland	S92000003	5	4	259	4943	13323	0	0	1	201
2020-09-03	Wales	W92000004	70	11	38	1832	4999	0	0	1	126
2020-09-04	London	E40000003	11	12	86	0	0	0	0	0	359
2020-09-04	South East	E40000005	9	6	43	0	0	0	0	1	236
2020-09-04	South West	E40000006	1	1	12	0	0	0	0	1	136
2020-09-04	East of England	E40000007	2	1	30	0	0	0	0	2	122
2020-09-04	Midlands	E40000008	17	7	81	0	0	0	0	3	620
2020-09-04	North East and Yorkshire	E40000009	13	11	89	0	0	0	0	1	486
2020-09-04	North West	E40000010	14	16	133	0	0	0	0	0	652
2020-09-04	England	E92000001	67	54	474	52929	107382	6780	0	8	2637
2020-09-04	Northern Ireland	N92000002	2	3	51	1577	4728	0	0	0	135
2020-09-04	Scotland	S92000003	17	4	258	5725	9893	0	0	1	171
2020-09-04	Wales	W92000004	69	8	35	1809	4740	0	0	0	149
2020-09-05	London	E40000003	23	11	90	0	0	0	0	0	271
2020-09-05	South East	E40000005	6	4	40	0	0	0	0	0	161
2020-09-05	South West	E40000006	1	1	11	0	0	0	0	1	85
2020-09-05	East of England	E40000007	6	1	25	0	0	0	0	0	98
2020-09-05	Midlands	E40000008	24	8	80	0	0	0	0	0	474
2020-09-05	North East and Yorkshire	E40000009	9	12	89	0	0	0	0	4	553
2020-09-05	North West	E40000010	25	13	136	0	0	0	0	7	542
2020-09-05	England	E92000001	94	50	471	47526	88631	2807	0	12	2200
2020-09-05	Northern Ireland	N92000002	1	3	51	1201	3829	0	0	1	87
2020-09-05	Scotland	S92000003	9	4	251	4248	14170	0	0	0	136
2020-09-05	Wales	W92000004	27	10	39	1536	4978	0	0	0	128
2020-09-06	London	E40000003	12	13	87	0	0	0	0	2	209
2020-09-06	South East	E40000005	8	3	44	0	0	0	0	0	181
2020-09-06	South West	E40000006	2	1	14	0	0	0	0	0	78
2020-09-06	East of England	E40000007	1	1	27	0	0	0	0	1	80
2020-09-06	Midlands	E40000008	19	9	79	0	0	0	0	1	461
2020-09-06	North East and Yorkshire	E40000009	10	13	90	0	0	0	0	1	479
2020-09-06	North West	E40000010	33	12	142	0	0	0	0	4	578
2020-09-06	England	E92000001	85	52	483	36995	107859	1256	0	9	2079
2020-09-06	Northern Ireland	N92000002	4	3	54	1540	5452	0	0	0	102
2020-09-06	Scotland	S92000003	8	4	244	2878	9325	0	0	0	153
2020-09-06	Wales	W92000004	42	10	36	1685	4196	0	0	0	131
2020-09-07	London	E40000003	5	13	98	0	0	0	0	0	464
2020-09-07	South East	E40000005	4	3	53	0	0	0	0	0	208
2020-09-07	South West	E40000006	2	1	14	0	0	0	0	0	98
2020-09-07	East of England	E40000007	5	1	27	0	0	0	0	0	156
2020-09-07	Midlands	E40000008	20	12	96	0	0	0	0	3	848
2020-09-07	North East and Yorkshire	E40000009	17	17	100	0	0	0	0	2	742
2020-09-07	North West	E40000010	31	15	167	0	0	0	0	8	983
2020-09-07	England	E92000001	84	62	555	41909	107697	3797	0	13	3530
2020-09-07	Northern Ireland	N92000002	1	1	53	1257	1588	0	0	2	74
2020-09-07	Scotland	S92000003	18	5	256	3870	15760	0	0	0	168
2020-09-07	Wales	W92000004	46	9	38	1852	5319	0	0	0	159
2020-09-08	London	E40000003	11	15	100	0	0	0	0	0	351
2020-09-08	South East	E40000005	9	3	47	0	0	0	0	0	198
2020-09-08	South West	E40000006	5	1	13	0	0	0	0	0	79
2020-09-08	East of England	E40000007	2	1	25	0	0	0	0	0	170
2020-09-08	Midlands	E40000008	27	13	97	0	0	0	0	3	755
2020-09-08	North East and Yorkshire	E40000009	25	15	84	0	0	0	0	1	619
2020-09-08	North West	E40000010	20	16	169	0	0	0	0	6	873
2020-09-08	England	E92000001	99	64	535	53739	104703	6184	0	10	3071
2020-09-08	Northern Ireland	N92000002	9	1	57	1750	2711	0	0	0	52
2020-09-08	Scotland	S92000003	17	6	267	6205	8136	0	0	0	104
2020-09-08	Wales	W92000004	65	9	35	1994	7613	0	0	0	143
2020-09-09	London	E40000003	17	16	96	0	0	0	0	0	347
2020-09-09	South East	E40000005	17	2	48	0	0	0	0	0	171
2020-09-09	South West	E40000006	5	1	14	0	0	0	0	0	78
2020-09-09	East of England	E40000007	5	4	31	0	0	0	0	0	129
2020-09-09	Midlands	E40000008	32	13	100	0	0	0	0	1	647
2020-09-09	North East and Yorkshire	E40000009	34	14	92	0	0	0	0	3	638
2020-09-09	North West	E40000010	26	14	176	0	0	0	0	6	853
2020-09-09	England	E92000001	136	64	557	60550	111755	5893	0	10	2893
2020-09-09	Northern Ireland	N92000002	3	2	56	2214	6329	0	0	0	93
2020-09-09	Scotland	S92000003	9	6	274	5745	11267	0	0	0	222
2020-09-09	Wales	W92000004	56	8	37	3876	3923	0	0	0	158
2020-09-10	London	E40000003	19	14	98	0	0	0	0	2	397
2020-09-10	South East	E40000005	10	3	53	0	0	0	0	1	217
2020-09-10	South West	E40000006	7	2	15	0	0	0	0	1	87
2020-09-10	East of England	E40000007	5	2	27	0	0	0	0	0	167
2020-09-10	Midlands	E40000008	30	14	107	0	0	0	0	1	604
2020-09-10	North East and Yorkshire	E40000009	29	14	95	0	0	0	0	2	709
2020-09-10	North West	E40000010	43	13	177	0	0	0	0	5	923
2020-09-10	England	E92000001	143	62	572	54415	138437	5858	0	12	3143
2020-09-10	Northern Ireland	N92000002	7	2	58	1654	6488	0	0	1	83
2020-09-10	Scotland	S92000003	23	7	266	5710	6993	0	0	0	216
2020-09-10	Wales	W92000004	49	7	48	1956	6795	0	0	0	186
2020-09-11	London	E40000003	13	15	115	0	0	0	0	3	335
2020-09-11	South East	E40000005	11	2	59	0	0	0	0	1	166
2020-09-11	South West	E40000006	3	2	14	0	0	0	0	0	98
2020-09-11	East of England	E40000007	6	67	15	0	0	0	0	0	131
2020-09-11	Midlands	E40000008	31	15	118	0	0	0	0	1	584
2020-09-11	North East and Yorkshire	E40000009	30	12	117	0	0	0	0	3	592
2020-09-11	North West	E40000010	41	16	184	0	0	0	0	2	885
2020-09-11	England	E92000001	135	129	622	54903	146607	7895	0	10	2893
2020-09-11	Northern Ireland	N92000002	7	1	61	2003	6550	0	0	2	76
2020-09-11	Scotland	S92000003	20	6	45	5823	12417	0	0	0	210
2020-09-11	Wales	W92000004	70	7	42	2943	7394	0	0	1	145
2020-09-12	London	E40000003	19	12	98	0	0	0	0	0	232
2020-09-12	South East	E40000005	12	3	63	0	0	0	0	2	140
2020-09-12	South West	E40000006	1	2	19	0	0	0	0	0	66
2020-09-12	East of England	E40000007	11	2	20	0	0	0	0	0	85
2020-09-12	Midlands	E40000008	22	18	132	0	0	0	0	5	437
2020-09-12	North East and Yorkshire	E40000009	32	14	130	0	0	0	0	3	470
2020-09-12	North West	E40000010	46	19	201	0	0	0	0	8	767
2020-09-12	England	E92000001	143	70	663	53019	132383	3043	0	18	2224
2020-09-12	Northern Ireland	N92000002	4	1	65	1634	4603	0	0	0	99
2020-09-12	Scotland	S92000003	17	7	42	4319	13984	0	0	0	208
2020-09-12	Wales	W92000004	55	8	42	3544	7680	0	0	0	140
2020-09-13	London	E40000003	23	16	100	0	0	0	0	0	112
2020-09-13	South East	E40000005	12	3	61	0	0	0	0	2	62
2020-09-13	South West	E40000006	3	2	17	0	0	0	0	2	55
2020-09-13	East of England	E40000007	4	2	21	0	0	0	0	1	58
2020-09-13	Midlands	E40000008	31	18	151	0	0	0	0	4	345
2020-09-13	North East and Yorkshire	E40000009	29	15	143	0	0	0	0	4	446
2020-09-13	North West	E40000010	51	18	198	0	0	0	0	2	620
2020-09-13	England	E92000001	153	74	691	42281	143011	1172	0	15	1722
2020-09-13	Northern Ireland	N92000002	6	1	71	1162	4350	0	0	0	100
2020-09-13	Scotland	S92000003	12	6	45	3467	8935	0	0	1	168
2020-09-13	Wales	W92000004	55	11	36	3268	6699	0	0	1	164
2020-09-14	London	E40000003	31	21	123	0	0	0	0	0	304
2020-09-14	South East	E40000005	9	3	71	0	0	0	0	1	153
2020-09-14	South West	E40000006	0	1	17	0	0	0	0	0	79
2020-09-14	East of England	E40000007	11	3	25	0	0	0	0	1	146
2020-09-14	Midlands	E40000008	36	21	164	0	0	0	0	4	533
2020-09-14	North East and Yorkshire	E40000009	38	16	155	0	0	0	0	4	595
2020-09-14	North West	E40000010	47	23	257	0	0	0	0	7	1066
2020-09-14	England	E92000001	172	88	812	46563	131781	4666	0	17	2941
2020-09-14	Northern Ireland	N92000002	8	1	74	1731	2667	0	0	1	118
2020-09-14	Scotland	S92000003	21	6	51	4228	12846	0	0	3	177
2020-09-14	Wales	W92000004	59	10	45	2515	5387	0	0	0	192
2020-09-15	London	E40000003	26	26	136	0	0	0	0	1	272
2020-09-15	South East	E40000005	7	3	78	0	0	0	0	2	138
2020-09-15	South West	E40000006	4	1	15	0	0	0	0	2	87
2020-09-15	East of England	E40000007	13	3	35	0	0	0	0	0	151
2020-09-15	Midlands	E40000008	33	25	198	0	0	0	0	2	571
2020-09-15	North East and Yorkshire	E40000009	49	18	155	0	0	0	0	3	694
2020-09-15	North West	E40000010	62	25	274	0	0	0	0	5	1081
2020-09-15	England	E92000001	194	101	891	62260	131580	6370	0	15	3057
2020-09-15	Northern Ireland	N92000002	4	2	74	1791	4988	0	0	1	104
2020-09-15	Scotland	S92000003	21	6	48	5797	6899	0	0	0	227
2020-09-15	Wales	W92000004	53	6	53	2793	7038	0	0	2	164
2020-09-16	London	E40000003	25	26	137	0	0	0	0	2	294
2020-09-16	South East	E40000005	13	5	64	0	0	0	0	2	149
2020-09-16	South West	E40000006	5	1	19	0	0	0	0	0	74
2020-09-16	East of England	E40000007	8	3	40	0	0	0	0	1	142
2020-09-16	Midlands	E40000008	37	28	189	0	0	0	0	5	717
2020-09-16	North East and Yorkshire	E40000009	41	15	188	0	0	0	0	4	881
2020-09-16	North West	E40000010	54	29	292	0	0	0	0	9	1464
2020-09-16	England	E92000001	183	107	929	68259	132918	6339	0	23	3778
2020-09-16	Northern Ireland	N92000002	3	2	72	1716	4946	0	0	2	145
2020-09-16	Scotland	S92000003	36	6	51	6214	12369	0	0	0	269
2020-09-16	Wales	W92000004	65	9	54	3276	6521	0	0	2	207
2020-09-17	London	E40000003	28	25	147	0	0	0	0	4	328
2020-09-17	South East	E40000005	8	6	72	0	0	0	0	1	166
2020-09-17	South West	E40000006	4	1	14	0	0	0	0	1	111
2020-09-17	East of England	E40000007	6	3	42	0	0	0	0	1	148
2020-09-17	Midlands	E40000008	36	26	187	0	0	0	0	2	765
2020-09-17	North East and Yorkshire	E40000009	59	15	208	0	0	0	0	7	957
2020-09-17	North West	E40000010	58	32	314	0	0	0	0	9	1419
2020-09-17	England	E92000001	199	108	984	64639	133978	6647	0	25	3979
2020-09-17	Northern Ireland	N92000002	4	3	71	1897	4612	0	0	0	182
2020-09-17	Scotland	S92000003	21	5	52	6015	11274	0	0	1	254
2020-09-17	Wales	W92000004	42	11	55	3396	7388	0	0	2	261
2020-09-18	London	E40000003	41	25	150	0	0	0	0	1	386
2020-09-18	South East	E40000005	9	5	82	0	0	0	0	1	201
2020-09-18	South West	E40000006	4	2	16	0	0	0	0	1	125
2020-09-18	East of England	E40000007	4	2	37	0	0	0	0	0	212
2020-09-18	Midlands	E40000008	39	29	206	0	0	0	0	6	845
2020-09-18	North East and Yorkshire	E40000009	64	18	214	0	0	0	0	6	1031
2020-09-18	North West	E40000010	44	34	315	0	0	0	0	6	1420
2020-09-18	England	E92000001	205	115	1020	66010	143544	7808	0	21	4290
2020-09-18	Northern Ireland	N92000002	3	3	72	1956	7168	0	0	1	168
2020-09-18	Scotland	S92000003	14	5	61	7411	16669	0	0	2	269
2020-09-18	Wales	W92000004	41	15	68	3790	5961	0	0	0	246
2020-09-19	London	E40000003	32	32	161	0	0	0	0	3	342
2020-09-19	South East	E40000005	16	4	74	0	0	0	0	3	175
2020-09-19	South West	E40000006	7	1	20	0	0	0	0	0	126
2020-09-19	East of England	E40000007	4	3	39	0	0	0	0	0	147
2020-09-19	Midlands	E40000008	43	29	221	0	0	0	0	4	839
2020-09-19	North East and Yorkshire	E40000009	50	21	226	0	0	0	0	3	1004
2020-09-19	North West	E40000010	52	33	340	0	0	0	0	5	1524
2020-09-19	England	E92000001	204	123	1081	59280	151164	2538	0	18	4215
2020-09-19	Northern Ireland	N92000002	4	3	73	1675	4089	0	0	2	162
2020-09-19	Scotland	S92000003	19	9	64	4851	10042	0	0	0	232
2020-09-19	Wales	W92000004	34	9	82	3187	5597	0	0	0	280
2020-09-20	London	E40000003	38	32	171	0	0	0	0	4	415
2020-09-20	South East	E40000005	9	3	79	0	0	0	0	0	175
2020-09-20	South West	E40000006	8	1	25	0	0	0	0	1	148
2020-09-20	East of England	E40000007	6	2	38	0	0	0	0	2	163
2020-09-20	Midlands	E40000008	43	37	248	0	0	0	0	8	875
2020-09-20	North East and Yorkshire	E40000009	67	28	254	0	0	0	0	9	1265
2020-09-20	North West	E40000010	66	39	359	0	0	0	0	4	1577
2020-09-20	England	E92000001	237	142	1174	47580	143545	994	0	28	4652
2020-09-20	Northern Ireland	N92000002	6	3	79	1554	4901	0	0	0	121
2020-09-20	Scotland	S92000003	19	9	63	3330	8963	0	0	3	315
2020-09-20	Wales	W92000004	28	11	82	2934	6916	0	0	1	252
2020-09-21	London	E40000003	44	31	190	0	0	0	0	4	434
2020-09-21	South East	E40000005	14	4	91	0	0	0	0	2	228
2020-09-21	South West	E40000006	8	1	29	0	0	0	0	0	152
2020-09-21	East of England	E40000007	7	3	41	0	0	0	0	0	167
2020-09-21	Midlands	E40000008	30	42	265	0	0	0	0	6	942
2020-09-21	North East and Yorkshire	E40000009	80	33	285	0	0	0	0	9	1235
2020-09-21	North West	E40000010	92	40	398	0	0	0	0	3	1498
2020-09-21	England	E92000001	275	154	1299	50347	111746	4106	0	24	4727
2020-09-21	Northern Ireland	N92000002	11	3	87	1013	3482	0	0	0	133
2020-09-21	Scotland	S92000003	28	8	73	4492	8005	0	0	2	455
2020-09-21	Wales	W92000004	59	16	99	2501	7279	0	0	1	312
2020-09-22	London	E40000003	35	37	210	0	0	0	0	6	525
2020-09-22	South East	E40000005	15	5	87	0	0	0	0	0	267
2020-09-22	South West	E40000006	8	2	34	0	0	0	0	0	161
2020-09-22	East of England	E40000007	11	3	42	0	0	0	0	3	219
2020-09-22	Midlands	E40000008	61	44	278	0	0	0	0	6	883
2020-09-22	North East and Yorkshire	E40000009	58	42	303	0	0	0	0	6	1273
2020-09-22	North West	E40000010	80	46	424	0	0	0	0	14	1991
2020-09-22	England	E92000001	268	179	1378	61546	127177	5770	0	35	5400
2020-09-22	Northern Ireland	N92000002	8	4	92	2054	6017	0	0	0	168
2020-09-22	Scotland	S92000003	34	10	73	5900	6056	0	0	2	493
2020-09-22	Wales	W92000004	43	18	93	2459	7151	0	0	3	380
2020-09-23	London	E40000003	36	35	210	0	0	0	0	7	658
2020-09-23	South East	E40000005	24	7	94	0	0	0	0	2	259
2020-09-23	South West	E40000006	6	2	38	0	0	0	0	1	169
2020-09-23	East of England	E40000007	7	2	37	0	0	0	0	1	197
2020-09-23	Midlands	E40000008	55	49	286	0	0	0	0	13	990
2020-09-23	North East and Yorkshire	E40000009	89	41	313	0	0	0	0	8	1381
2020-09-23	North West	E40000010	97	56	461	0	0	0	0	20	2184
2020-09-23	England	E92000001	314	192	1439	67479	132121	6063	0	52	5933
2020-09-23	Northern Ireland	N92000002	13	5	97	1812	4464	0	0	0	217
2020-09-23	Scotland	S92000003	29	10	83	5896	9466	0	0	3	568
2020-09-23	Wales	W92000004	70	21	111	3310	7720	0	0	3	378
2020-09-24	London	E40000003	47	40	219	0	0	0	0	2	602
2020-09-24	South East	E40000005	15	5	104	0	0	0	0	2	294
2020-09-24	South West	E40000006	9	3	35	0	0	0	0	2	211
2020-09-24	East of England	E40000007	13	4	41	0	0	0	0	1	227
2020-09-24	Midlands	E40000008	59	54	304	0	0	0	0	8	1029
2020-09-24	North East and Yorkshire	E40000009	65	43	337	0	0	0	0	5	1665
2020-09-24	North West	E40000010	80	60	506	0	0	0	0	13	2250
2020-09-24	England	E92000001	288	209	1546	61481	148894	6261	0	33	6361
2020-09-24	Northern Ireland	N92000002	8	5	100	1958	5452	0	0	0	290
2020-09-24	Scotland	S92000003	35	10	85	5834	10890	0	0	2	715
2020-09-24	Wales	W92000004	94	19	115	3970	6884	0	0	0	316
2020-09-25	London	E40000003	36	47	230	0	0	0	0	1	607
2020-09-25	South East	E40000005	18	4	110	0	0	0	0	2	321
2020-09-25	South West	E40000006	8	3	36	0	0	0	0	1	223
2020-09-25	East of England	E40000007	16	3	45	0	0	0	0	3	217
2020-09-25	Midlands	E40000008	61	56	346	0	0	0	0	7	935
2020-09-25	North East and Yorkshire	E40000009	64	45	379	0	0	0	0	7	1423
2020-09-25	North West	E40000010	71	69	540	0	0	0	0	9	2262
2020-09-25	England	E92000001	274	227	1686	61807	158973	6276	0	30	6105
2020-09-25	Northern Ireland	N92000002	6	5	100	1494	7170	0	0	1	249
2020-09-25	Scotland	S92000003	36	11	89	5668	11850	0	0	1	579
2020-09-25	Wales	W92000004	67	19	145	4111	7147	0	0	1	385
2020-09-26	London	E40000003	28	38	200	0	0	0	0	1	552
2020-09-26	South East	E40000005	14	6	102	0	0	0	0	3	218
2020-09-26	South West	E40000006	5	2	37	0	0	0	0	0	131
2020-09-26	East of England	E40000007	12	5	52	0	0	0	0	1	168
2020-09-26	Midlands	E40000008	52	48	345	0	0	0	0	5	892
2020-09-26	North East and Yorkshire	E40000009	68	47	393	0	0	0	0	11	1615
2020-09-26	North West	E40000010	66	77	560	0	0	0	0	14	2053
2020-09-26	England	E92000001	245	223	1689	57474	142793	2708	0	35	5703
2020-09-26	Northern Ireland	N92000002	11	5	109	1832	2894	0	0	0	269
2020-09-26	Scotland	S92000003	34	11	99	3992	13767	0	0	2	434
2020-09-26	Wales	W92000004	61	22	136	3310	8427	0	0	2	403
2020-09-27	London	E40000003	23	48	224	0	0	0	0	2	535
2020-09-27	South East	E40000005	6	4	114	0	0	0	0	1	269
2020-09-27	South West	E40000006	4	2	40	0	0	0	0	1	119
2020-09-27	East of England	E40000007	15	6	64	0	0	0	0	1	210
2020-09-27	Midlands	E40000008	48	53	369	0	0	0	0	10	902
2020-09-27	North East and Yorkshire	E40000009	72	52	420	0	0	0	0	15	1697
2020-09-27	North West	E40000010	73	68	562	0	0	0	0	14	2275
2020-09-27	England	E92000001	241	233	1793	48428	148897	1154	0	44	6084
2020-09-27	Northern Ireland	N92000002	12	5	118	1315	4409	0	0	0	264
2020-09-27	Scotland	S92000003	35	12	105	3753	9212	0	0	2	358
2020-09-27	Wales	W92000004	56	26	172	3119	7767	0	0	3	317
2020-09-28	London	E40000003	28	48	267	0	0	0	0	5	744
2020-09-28	South East	E40000005	13	5	117	0	0	0	0	7	376
2020-09-28	South West	E40000006	4	1	38	0	0	0	0	1	322
2020-09-28	East of England	E40000007	13	9	76	0	0	0	0	4	311
2020-09-28	Midlands	E40000008	58	53	382	0	0	0	0	6	1266
2020-09-28	North East and Yorkshire	E40000009	82	55	444	0	0	0	0	7	2447
2020-09-28	North West	E40000010	110	74	631	0	0	0	0	16	3025
2020-09-28	England	E92000001	308	245	1955	50533	119633	3786	0	47	8641
2020-09-28	Northern Ireland	N92000002	21	6	134	1232	4087	0	0	1	292
2020-09-28	Scotland	S92000003	46	16	122	3607	9504	0	0	3	624
2020-09-28	Wales	W92000004	71	30	188	2588	7218	0	0	3	426
2020-09-29	London	E40000003	36	50	275	0	0	0	0	9	705
2020-09-29	South East	E40000005	14	4	103	0	0	0	0	4	351
2020-09-29	South West	E40000006	9	2	42	0	0	0	0	0	275
2020-09-29	East of England	E40000007	10	12	89	0	0	0	0	4	335
2020-09-29	Midlands	E40000008	55	52	379	0	0	0	0	6	1378
2020-09-29	North East and Yorkshire	E40000009	104	57	429	0	0	0	0	8	2457
2020-09-29	North West	E40000010	82	82	637	0	0	0	0	12	3231
2020-09-29	England	E92000001	310	259	1954	58870	120666	5088	0	43	8833
2020-09-29	Northern Ireland	N92000002	9	5	138	2048	5895	0	0	0	409
2020-09-29	Scotland	S92000003	33	16	123	5349	10280	0	0	1	660
2020-09-29	Wales	W92000004	90	34	205	3282	4537	0	0	4	466
2020-09-30	London	E40000003	31	49	278	0	0	0	0	6	1006
2020-09-30	South East	E40000005	22	5	103	0	0	0	0	2	493
2020-09-30	South West	E40000006	5	2	35	0	0	0	0	1	403
2020-09-30	East of England	E40000007	18	13	86	0	0	0	0	2	366
2020-09-30	Midlands	E40000008	57	57	374	0	0	0	0	8	1827
2020-09-30	North East and Yorkshire	E40000009	94	65	474	0	0	0	0	7	2776
2020-09-30	North West	E40000010	101	91	686	0	0	0	0	22	3702
2020-09-30	England	E92000001	328	282	2036	64941	139425	5705	0	48	10663
2020-09-30	Northern Ireland	N92000002	16	7	146	1763	4279	0	0	1	659
2020-09-30	Scotland	S92000003	47	15	137	7321	6995	0	0	4	794
2020-09-30	Wales	W92000004	61	29	211	3377	5760	0	0	4	601
2020-10-01	London	E40000003	50	49	275	0	0	0	0	5	1076
2020-10-01	South East	E40000005	16	8	98	0	0	0	0	5	525
2020-10-01	South West	E40000006	13	2	36	0	0	0	0	1	400
2020-10-01	East of England	E40000007	11	12	79	0	0	0	0	3	363
2020-10-01	Midlands	E40000008	62	56	391	0	0	0	0	10	1962
2020-10-01	North East and Yorkshire	E40000009	88	69	502	0	0	0	0	11	3367
2020-10-01	North West	E40000010	128	89	688	0	0	0	0	20	3666
2020-10-01	England	E92000001	368	285	2069	59893	143215	5282	0	56	11445
2020-10-01	Northern Ireland	N92000002	18	7	155	1424	7257	0	0	1	507
2020-10-01	Scotland	S92000003	64	17	154	5867	11918	0	0	5	778
2020-10-01	Wales	W92000004	79	32	214	3245	6279	0	0	5	628
2020-10-02	London	E40000003	37	56	276	0	0	0	0	3	1040
2020-10-02	South East	E40000005	12	8	109	0	0	0	0	3	642
2020-10-02	South West	E40000006	14	2	39	0	0	0	0	1	429
2020-10-02	East of England	E40000007	19	14	93	0	0	0	0	1	423
2020-10-02	Midlands	E40000008	67	63	415	0	0	0	0	6	2167
2020-10-02	North East and Yorkshire	E40000009	100	75	544	0	0	0	0	26	3453
2020-10-02	North West	E40000010	122	93	704	0	0	0	0	24	3464
2020-10-02	England	E92000001	371	311	2180	60688	147368	6411	0	64	11719
2020-10-02	Northern Ireland	N92000002	10	7	150	1601	6811	0	0	2	715
2020-10-02	Scotland	S92000003	56	19	175	6112	16032	0	0	1	818
2020-10-02	Wales	W92000004	94	32	218	3637	7351	0	0	2	603
2020-10-03	London	E40000003	38	56	280	0	0	0	0	2	800
2020-10-03	South East	E40000005	19	8	100	0	0	0	0	2	546
2020-10-03	South West	E40000006	10	2	50	0	0	0	0	1	409
2020-10-03	East of England	E40000007	19	13	101	0	0	0	0	1	366
2020-10-03	Midlands	E40000008	53	60	417	0	0	0	0	12	1785
2020-10-03	North East and Yorkshire	E40000009	117	77	584	0	0	0	0	14	2868
2020-10-03	North West	E40000010	130	91	758	0	0	0	0	23	2976
2020-10-03	England	E92000001	386	307	2290	53368	170881	1944	0	55	9820
2020-10-03	Northern Ireland	N92000002	22	9	166	1787	3887	0	0	1	634
2020-10-03	Scotland	S92000003	47	23	191	5094	9000	0	0	3	695
2020-10-03	Wales	W92000004	79	30	220	3639	5327	0	0	8	518
2020-10-04	London	E40000003	27	50	287	0	0	0	0	2	834
2020-10-04	South East	E40000005	18	8	108	0	0	0	0	2	563
2020-10-04	South West	E40000006	15	3	57	0	0	0	0	3	446
2020-10-04	East of England	E40000007	16	14	98	0	0	0	0	1	360
2020-10-04	Midlands	E40000008	68	62	447	0	0	0	0	12	1873
2020-10-04	North East and Yorkshire	E40000009	126	78	586	0	0	0	0	15	2905
2020-10-04	North West	E40000010	208	95	852	0	0	0	0	19	2945
2020-10-04	England	E92000001	478	310	2435	45225	144926	1275	0	54	9966
2020-10-04	Northern Ireland	N92000002	17	7	181	1598	5916	0	0	0	631
2020-10-04	Scotland	S92000003	47	22	210	3429	11711	0	0	3	742
2020-10-04	Wales	W92000004	92	30	230	3730	6935	0	0	3	614
2020-10-05	London	E40000003	47	56	326	0	0	0	0	9	1298
2020-10-05	South East	E40000005	21	8	119	0	0	0	0	2	750
2020-10-05	South West	E40000006	20	4	63	0	0	0	0	0	659
2020-10-05	East of England	E40000007	23	13	115	0	0	0	0	1	538
2020-10-05	Midlands	E40000008	97	70	479	0	0	0	0	8	2757
2020-10-05	North East and Yorkshire	E40000009	123	76	673	0	0	0	0	17	3686
2020-10-05	North West	E40000010	141	104	930	0	0	0	0	22	4407
2020-10-05	England	E92000001	472	331	2705	49364	151774	3483	0	59	14219
2020-10-05	Northern Ireland	N92000002	26	8	198	1589	5715	0	0	1	733
2020-10-05	Scotland	S92000003	74	22	218	4436	9556	0	0	2	1099
2020-10-05	Wales	W92000004	59	32	249	2998	7206	0	0	10	703
2020-10-06	London	E40000003	43	60	320	0	0	0	0	5	1168
2020-10-06	South East	E40000005	25	11	121	0	0	0	0	1	688
2020-10-06	South West	E40000006	21	6	64	0	0	0	0	1	664
2020-10-06	East of England	E40000007	11	12	119	0	0	0	0	4	570
2020-10-06	Midlands	E40000008	78	71	495	0	0	0	0	11	2748
2020-10-06	North East and Yorkshire	E40000009	161	81	741	0	0	0	0	19	3903
2020-10-06	North West	E40000010	185	108	1043	0	0	0	0	21	4596
2020-10-06	England	E92000001	524	349	2903	64415	138045	4473	0	62	14458
2020-10-06	Northern Ireland	N92000002	27	8	216	1999	7795	0	0	1	830
2020-10-06	Scotland	S92000003	95	25	262	6828	10516	0	0	4	1192
2020-10-06	Wales	W92000004	80	28	261	3285	7233	0	0	4	771
2020-10-07	London	E40000003	46	59	350	0	0	0	0	6	1425
2020-10-07	South East	E40000005	41	12	134	0	0	0	0	4	913
2020-10-07	South West	E40000006	21	6	70	0	0	0	0	1	817
2020-10-07	East of England	E40000007	17	13	128	0	0	0	0	8	553
2020-10-07	Midlands	E40000008	81	77	517	0	0	0	0	9	2955
2020-10-07	North East and Yorkshire	E40000009	140	94	790	0	0	0	0	24	4178
2020-10-07	North West	E40000010	145	115	1077	0	0	0	0	29	4430
2020-10-07	England	E92000001	491	376	3066	64416	135352	4140	0	81	15420
